,tweet_id,created_at,user_id,retweeted_status_id,retweeted_user_id,credibility_score
35205,1344549839741341697,2020-12-31 07:43:56+00:00,1557557558,1344402152270295043,1070448816309055488,64.5
35207,1344550102606737410,2020-12-31 07:44:59+00:00,1238014383512485890,1344354728583561218,873114036753149953,37.0
35208,1344550122668093440,2020-12-31 07:45:04+00:00,2527948252,1344402187066216449,1070448816309055488,64.5
35209,1344550219065778177,2020-12-31 07:45:27+00:00,946972735,1343999272749047809,3273350354,87.5
35210,1344550280512352256,2020-12-31 07:45:42+00:00,1152934612605296642,1344340435704172546,283416650,64.5
35212,1344550440088838146,2020-12-31 07:46:20+00:00,942395277209755648,1344250050038427649,1683455144,5.0
35213,1344550581587898368,2020-12-31 07:46:53+00:00,1330004414946566145,1344521420064366593,331617619,82.5
35214,1344550829123137536,2020-12-31 07:47:52+00:00,1078759473962016769,1344435948055101443,873114036753149953,64.5
35217,1344551064939462657,2020-12-31 07:48:49+00:00,97802862,1344533890292183044,245969509,82.5
35220,1344551260603764736,2020-12-31 07:49:35+00:00,1040698381637697542,1344416204891578369,973994095440953344,95.0
35222,1344551385002606592,2020-12-31 07:50:05+00:00,604576676,1344340435704172546,283416650,64.5
35226,1344551957088899075,2020-12-31 07:52:21+00:00,59455690,1344547086621171712,2757051167,95.0
35227,1344552001221365760,2020-12-31 07:52:32+00:00,59455690,1344546867259056128,2757051167,95.0
35228,1344552039544737792,2020-12-31 07:52:41+00:00,867028058687123457,1344443838555951104,886818074,67.5
35229,1344552210340962304,2020-12-31 07:53:22+00:00,2170556891,1344543394266288128,504273161,100.0
35230,1344552459465871361,2020-12-31 07:54:21+00:00,1068943298,1344539903649054720,1068943298,75.0
35231,1344552468731092993,2020-12-31 07:54:23+00:00,1244391379,1344547086621171712,2757051167,95.0
35232,1344552506202980352,2020-12-31 07:54:32+00:00,1244391379,1344546867259056128,2757051167,95.0
35236,1344552683055828992,2020-12-31 07:55:14+00:00,2732751986,1344527186141786112,1940288287,82.5
35240,1344553119879991298,2020-12-31 07:56:59+00:00,995331760098627584,1344340435704172546,283416650,64.5
35241,1344553314621542400,2020-12-31 07:57:45+00:00,1337003880681533440,1344521420064366593,331617619,82.5
35243,1344553346150117377,2020-12-31 07:57:52+00:00,1234660638,1344417628958445569,1322629376421355521,87.5
35244,1344553420007624704,2020-12-31 07:58:10+00:00,1367102851,1344402152270295043,1070448816309055488,64.5
35250,1344553885445316610,2020-12-31 08:00:01+00:00,1265984786889355265,1344550870126632962,432637066,82.5
35252,1344553935974096897,2020-12-31 08:00:13+00:00,698226027756126210,1344550870126632962,432637066,82.5
35253,1344553975807410176,2020-12-31 08:00:23+00:00,3309670823,1344553606083715072,3315201969,20.0
35254,1344554002583859202,2020-12-31 08:00:29+00:00,988373714,1344402152270295043,1070448816309055488,64.5
35257,1344554589991874560,2020-12-31 08:02:49+00:00,928345597182177286,1344340435704172546,283416650,64.5
35258,1344554609457692673,2020-12-31 08:02:54+00:00,39345581,1344412601778888704,231902290,100.0
35259,1344554628776665089,2020-12-31 08:02:58+00:00,2197932118,1344521420064366593,331617619,82.5
35260,1344554630076887040,2020-12-31 08:02:59+00:00,1459307772,1344402187066216449,1070448816309055488,64.5
35261,1344554710393626625,2020-12-31 08:03:18+00:00,938005927,1344381879529693186,1063806444380798976,20.0
35263,1344554758955290624,2020-12-31 08:03:29+00:00,432637066,1344550870126632962,432637066,82.5
35265,1344554934541443072,2020-12-31 08:04:11+00:00,2376808347,1344381879529693186,1063806444380798976,20.0
35266,1344555032272896000,2020-12-31 08:04:34+00:00,1146136697182330882,1344553606083715072,3315201969,20.0
35275,1344555425702825985,2020-12-31 08:06:08+00:00,361403479,1344553606083715072,3315201969,20.0
35280,1344555478576205824,2020-12-31 08:06:21+00:00,3432995584,1344553606083715072,3315201969,20.0
35281,1344555661892472833,2020-12-31 08:07:05+00:00,1078559562154852353,1343848320482082816,2308107619,82.5
35282,1344555802602991617,2020-12-31 08:07:38+00:00,1142502205,1344553606083715072,3315201969,20.0
35287,1344555986686799874,2020-12-31 08:08:22+00:00,897184830517121025,1344250050038427649,1683455144,5.0
35288,1344556059860627457,2020-12-31 08:08:39+00:00,1256282230760103936,1344553606083715072,3315201969,20.0
35291,1344556124780036098,2020-12-31 08:08:55+00:00,1063634156,1344550870126632962,432637066,82.5
35295,1344556244305121281,2020-12-31 08:09:23+00:00,1103360481341902854,1344404058388525061,25508589,62.0
35299,1344556429030600711,2020-12-31 08:10:07+00:00,1040715474,1344550870126632962,432637066,82.5
35301,1344556455006007296,2020-12-31 08:10:14+00:00,97948686,1344399107608236038,2397689598,17.5
35302,1344556611633864704,2020-12-31 08:10:51+00:00,97948686,1344367750383345665,2397689598,52.0
35303,1344556634786443264,2020-12-31 08:10:57+00:00,3432995584,1344399107608236038,2397689598,17.5
35304,1344556709348564995,2020-12-31 08:11:14+00:00,2501386686,1344523811530682371,2356544240,87.5
35317,1344557058356633600,2020-12-31 08:12:38+00:00,432637066,1344399107608236038,2397689598,17.5
35319,1344557262216581123,2020-12-31 08:13:26+00:00,97948686,1344340435704172546,283416650,64.5
35320,1344557331087040513,2020-12-31 08:13:43+00:00,1336634188661985283,1344417628958445569,1322629376421355521,87.5
35321,1344557481897435136,2020-12-31 08:14:19+00:00,869533785733386240,1344402152270295043,1070448816309055488,64.5
35322,1344557533877448704,2020-12-31 08:14:31+00:00,503223395,1344399107608236038,2397689598,17.5
35325,1344557671303811072,2020-12-31 08:15:04+00:00,555300363,1344399107608236038,2397689598,17.5
35330,1344557741784899584,2020-12-31 08:15:20+00:00,445411266,1344340435704172546,283416650,64.5
35333,1344557960794673152,2020-12-31 08:16:13+00:00,755857074,1344303692560920576,1007332857361190913,7.5
35334,1344558138310221824,2020-12-31 08:16:55+00:00,401703102,1344314031008571393,25676606,75.0
35335,1344558155359989760,2020-12-31 08:16:59+00:00,1156225273928527872,1344521420064366593,331617619,82.5
35340,1344558470314545153,2020-12-31 08:18:14+00:00,2433235432,1344381879529693186,1063806444380798976,20.0
35341,1344558490522689536,2020-12-31 08:18:19+00:00,1305159213761658882,1344556852194004992,427728350,95.0
35342,1344558592393945094,2020-12-31 08:18:43+00:00,389395835,1344545888023289857,500714041,75.0
35343,1344558639932207104,2020-12-31 08:18:55+00:00,428435906,1341624862230667266,2356544240,87.5
35345,1344558669241974784,2020-12-31 08:19:02+00:00,384340494,1344358492543528961,247863643,75.0
35346,1344558765790650368,2020-12-31 08:19:25+00:00,1477779865,1344381879529693186,1063806444380798976,20.0
35352,1344559054455189504,2020-12-31 08:20:33+00:00,439354768,1344358492543528961,247863643,75.0
35353,1344559111942385666,2020-12-31 08:20:47+00:00,3290570284,1344550870126632962,432637066,82.5
35355,1344559510615154689,2020-12-31 08:22:22+00:00,3011976491,1344402152270295043,1070448816309055488,64.5
35356,1344559511407833090,2020-12-31 08:22:22+00:00,1063806444380798976,1344381879529693186,1063806444380798976,20.0
35358,1344559673974910977,2020-12-31 08:23:01+00:00,3438888245,1344381879529693186,1063806444380798976,20.0
35359,1344559836730691584,2020-12-31 08:23:40+00:00,405145648,1344340435704172546,283416650,64.5
35361,1344559977307004930,2020-12-31 08:24:13+00:00,3432995584,1344381879529693186,1063806444380798976,20.0
35365,1344560210455785473,2020-12-31 08:25:09+00:00,412602832,1344314031008571393,25676606,75.0
35368,1344560307474198528,2020-12-31 08:25:32+00:00,297936044,1344521420064366593,331617619,82.5
35369,1344560521966542849,2020-12-31 08:26:23+00:00,478723143,1344358492543528961,247863643,75.0
35371,1344560700006555648,2020-12-31 08:27:06+00:00,600444803,1344381879529693186,1063806444380798976,20.0
35373,1344560855879471105,2020-12-31 08:27:43+00:00,1320296479437836288,1344441275815235584,1248216384577953792,20.0
35374,1344561125409648642,2020-12-31 08:28:47+00:00,1299087773601861632,1344559450875711489,1683455144,5.0
35375,1344561129297752064,2020-12-31 08:28:48+00:00,1246088563529302021,1344232978881376257,962681176526852096,27.5
35376,1344561262970236928,2020-12-31 08:29:20+00:00,1150751883566493696,1344340435704172546,283416650,64.5
35379,1344561392989458437,2020-12-31 08:29:51+00:00,3928901475,1344381879529693186,1063806444380798976,20.0
35380,1344561437151289345,2020-12-31 08:30:02+00:00,432691371,1344545826786390021,324818479,82.5
35381,1344561485356392448,2020-12-31 08:30:13+00:00,879346756659683329,1344417628958445569,1322629376421355521,87.5
35382,1344561540343734272,2020-12-31 08:30:26+00:00,350184411,1344232978881376257,962681176526852096,27.5
35384,1344561726268841986,2020-12-31 08:31:10+00:00,424084271,1344559450875711489,1683455144,5.0
35385,1344561771865133057,2020-12-31 08:31:21+00:00,145802194,1344402152270295043,1070448816309055488,64.5
35386,1344561806434590720,2020-12-31 08:31:30+00:00,1231559957419560961,1344417628958445569,1322629376421355521,87.5
35388,1344561913372561408,2020-12-31 08:31:55+00:00,1240918603832209408,1344521420064366593,331617619,82.5
35389,1344562026631278592,2020-12-31 08:32:22+00:00,2549528592,1344553606083715072,3315201969,20.0
35390,1344562185939333121,2020-12-31 08:33:00+00:00,1254541457714753537,1344402187066216449,1070448816309055488,64.5
35391,1344562297038139397,2020-12-31 08:33:27+00:00,726721856749842436,1344550870126632962,432637066,82.5
35392,1344562473035325440,2020-12-31 08:34:08+00:00,1108447158582292480,1344244706545426432,1072167411984551936,100.0
35396,1344562958211424256,2020-12-31 08:36:04+00:00,2182403667,1344550870126632962,432637066,82.5
35398,1344562975340900357,2020-12-31 08:36:08+00:00,1044144480964800512,1344319539811659783,1144341052255604736,17.5
35399,1344563044022685696,2020-12-31 08:36:25+00:00,819446890404179968,1344340435704172546,283416650,64.5
35402,1344563325615661058,2020-12-31 08:37:32+00:00,392552289,1344541325455208448,392552289,64.5
35403,1344563343894392832,2020-12-31 08:37:36+00:00,416439103,1344550870126632962,432637066,82.5
35407,1344563808006766594,2020-12-31 08:39:27+00:00,2612291988,1344550870126632962,432637066,82.5
35413,1344564087334850561,2020-12-31 08:40:33+00:00,2261473278,1344403143124258816,13514762,95.0
35417,1344564308299149313,2020-12-31 08:41:26+00:00,1156225273928527872,1344402187066216449,1070448816309055488,64.5
35418,1344564316943613952,2020-12-31 08:41:28+00:00,436632575,1344381879529693186,1063806444380798976,20.0
35419,1344564358815342593,2020-12-31 08:41:38+00:00,388946039,1344550870126632962,432637066,82.5
35421,1344564707575926785,2020-12-31 08:43:01+00:00,1013117294,1344560698509168640,1035376896,64.5
35423,1344564739800764417,2020-12-31 08:43:09+00:00,947768959805394944,1344521420064366593,331617619,82.5
35425,1344564832213889025,2020-12-31 08:43:31+00:00,22599283,1344521420064366593,331617619,82.5
35426,1344564919325360130,2020-12-31 08:43:52+00:00,955143768889536512,1344381879529693186,1063806444380798976,20.0
35427,1344564939952975872,2020-12-31 08:43:57+00:00,1044144480964800512,1344355327219806210,478868933,47.0
35429,1344565009532268546,2020-12-31 08:44:13+00:00,1889472642,1344250050038427649,1683455144,5.0
35430,1344565112405962752,2020-12-31 08:44:38+00:00,929249360,1344521420064366593,331617619,82.5
35433,1344565431709929472,2020-12-31 08:45:54+00:00,1250039398755958785,1344412601778888704,231902290,100.0
35435,1344565614963253249,2020-12-31 08:46:38+00:00,416439103,1344250050038427649,1683455144,5.0
35436,1344565617416953857,2020-12-31 08:46:38+00:00,3251331238,1344533890292183044,245969509,82.5
35439,1344565711553908737,2020-12-31 08:47:01+00:00,1342154533640790016,1344412601778888704,231902290,100.0
35440,1344565737462009856,2020-12-31 08:47:07+00:00,1020380156194631680,1344550870126632962,432637066,82.5
35442,1344565864876679168,2020-12-31 08:47:37+00:00,3194069955,1344402187066216449,1070448816309055488,64.5
35443,1344565984611414017,2020-12-31 08:48:06+00:00,937676699935920128,1344553606083715072,3315201969,20.0
35445,1344566094892298241,2020-12-31 08:48:32+00:00,304449851,1344381879529693186,1063806444380798976,20.0
35451,1344566813284249602,2020-12-31 08:51:23+00:00,1380047237888217091,1344381879529693186,1063806444380798976,20.0
35452,1344567159989678080,2020-12-31 08:52:46+00:00,1220449442593157121,1344521420064366593,331617619,82.5
35456,1344567574676312064,2020-12-31 08:54:25+00:00,420419717,1344550870126632962,432637066,82.5
35457,1344567616506109953,2020-12-31 08:54:35+00:00,97948686,1344567301564227585,829056052327043072,82.5
35459,1344567766255284229,2020-12-31 08:55:10+00:00,1156225273928527872,1344567743710965760,1156225273928527872,70.0
35461,1344567917195755521,2020-12-31 08:55:46+00:00,755857074,1344550870126632962,432637066,82.5
35462,1344568054945095680,2020-12-31 08:56:19+00:00,4877721622,1344232978881376257,962681176526852096,27.5
35464,1344568106014879744,2020-12-31 08:56:31+00:00,1156225273928527872,1344226749979242498,1248521058778583041,82.5
35465,1344568159911739392,2020-12-31 08:56:44+00:00,1257646575553314817,1344567722978529280,785462686549172225,64.5
35466,1344568287234060288,2020-12-31 08:57:15+00:00,2387298926,1344381879529693186,1063806444380798976,20.0
35468,1344568428724711424,2020-12-31 08:57:48+00:00,1190011408647434240,1344568084024221702,14724500,80.0
35470,1344568467731714048,2020-12-31 08:57:58+00:00,2190078495,1344550870126632962,432637066,82.5
35473,1344568744337682432,2020-12-31 08:59:04+00:00,2887988230,1344402152270295043,1070448816309055488,64.5
35474,1344568815464685575,2020-12-31 08:59:21+00:00,2540505196,1344381879529693186,1063806444380798976,20.0
35477,1344568972646215680,2020-12-31 08:59:58+00:00,368436191,1344568084024221702,14724500,80.0
35479,1344569030108057602,2020-12-31 09:00:12+00:00,1302352052186763265,1344550870126632962,432637066,82.5
35481,1344569145363468290,2020-12-31 09:00:39+00:00,555300363,1344567722978529280,785462686549172225,64.5
35482,1344569189080707072,2020-12-31 09:00:50+00:00,1341063070983008261,1344553606083715072,3315201969,20.0
35483,1344569378138943489,2020-12-31 09:01:35+00:00,503351518,1344414423893610498,2570596687,52.0
35484,1344569453640613889,2020-12-31 09:01:53+00:00,1029467541624770561,1344402187066216449,1070448816309055488,64.5
35486,1344569508053311489,2020-12-31 09:02:06+00:00,541171533,1344340435704172546,283416650,64.5
35487,1344569594539864070,2020-12-31 09:02:26+00:00,1277486298,1343943058379960320,407873578,80.0
35488,1344569598117621760,2020-12-31 09:02:27+00:00,995657337393287168,1344463487901306883,1130014950779490305,64.5
35491,1344569916335206400,2020-12-31 09:03:43+00:00,1438112034,1344469001578024962,391449482,92.5
35492,1344570022308491266,2020-12-31 09:04:08+00:00,12831932,1344568084024221702,14724500,80.0
35498,1344570321135923202,2020-12-31 09:05:20+00:00,3871612060,1344570139279298560,499876766,5.0
35499,1344570490267037699,2020-12-31 09:06:00+00:00,3342960040,1344550870126632962,432637066,82.5
35501,1344570526736527360,2020-12-31 09:06:09+00:00,1728224730,1344550870126632962,432637066,82.5
35502,1344570571649122304,2020-12-31 09:06:19+00:00,1242082530356072449,1344232978881376257,962681176526852096,27.5
35503,1344570606029840386,2020-12-31 09:06:28+00:00,171941344,1344568084024221702,14724500,80.0
35504,1344570759809818625,2020-12-31 09:07:04+00:00,2747603992,1344568084024221702,14724500,80.0
35506,1344570937287581696,2020-12-31 09:07:47+00:00,1100472388997783552,1344553606083715072,3315201969,20.0
35508,1344571054564454401,2020-12-31 09:08:14+00:00,477897185,1344568084024221702,14724500,80.0
35509,1344571148630183936,2020-12-31 09:08:37+00:00,130949265,1344568084024221702,14724500,80.0
35510,1344571152342126592,2020-12-31 09:08:38+00:00,1210270235594506240,1344523811530682371,2356544240,87.5
35512,1344571170864177154,2020-12-31 09:08:42+00:00,1229706538211840000,1344250050038427649,1683455144,5.0
35513,1344571362627760132,2020-12-31 09:09:28+00:00,763146166620057600,1344402187066216449,1070448816309055488,64.5
35516,1344571599610130432,2020-12-31 09:10:24+00:00,850457504303783940,1344441275815235584,1248216384577953792,20.0
35517,1344571603561144320,2020-12-31 09:10:25+00:00,1071718562,1344568084024221702,14724500,80.0
35519,1344571731558674433,2020-12-31 09:10:56+00:00,128609313,1344402187066216449,1070448816309055488,64.5
35521,1344571829168578566,2020-12-31 09:11:19+00:00,273897097,1344402152270295043,1070448816309055488,64.5
35522,1344571924651913222,2020-12-31 09:11:42+00:00,793367160341094400,1344568084024221702,14724500,80.0
35523,1344571979509149696,2020-12-31 09:11:55+00:00,891033776,1343463404917436418,132880191,87.5
35524,1344572061910495233,2020-12-31 09:12:15+00:00,1000667414852403200,1344327251479973888,1063806444380798976,95.0
35525,1344572083595079681,2020-12-31 09:12:20+00:00,4797965169,1344521420064366593,331617619,82.5
35526,1344572117195632641,2020-12-31 09:12:28+00:00,1326286523801640960,1344550870126632962,432637066,82.5
35529,1344572188230381568,2020-12-31 09:12:45+00:00,1174780873075544069,1344402187066216449,1070448816309055488,64.5
35530,1344572284464492544,2020-12-31 09:13:08+00:00,1033004690131308544,1344568084024221702,14724500,80.0
35531,1344572291846463499,2020-12-31 09:13:09+00:00,2177570494,1344568084024221702,14724500,80.0
35534,1344572507215581184,2020-12-31 09:14:01+00:00,34932457,1344568084024221702,14724500,80.0
35535,1344572541516525570,2020-12-31 09:14:09+00:00,555300363,1344572467763965953,1683455144,5.0
35536,1344572813185839104,2020-12-31 09:15:14+00:00,793367160341094400,1344358492543528961,247863643,75.0
35538,1344572939514105858,2020-12-31 09:15:44+00:00,2372265308,1344303457952538624,131861856,100.0
35542,1344573517380149249,2020-12-31 09:18:02+00:00,114558569,1344225170286850054,1126505417318658048,95.0
35544,1344573607842897920,2020-12-31 09:18:23+00:00,1728224730,1344377448474017794,985177119624966147,47.0
35545,1344573614679609347,2020-12-31 09:18:25+00:00,35461437,1344568084024221702,14724500,80.0
35549,1344573878895570949,2020-12-31 09:19:28+00:00,797506411148312576,1344340435704172546,283416650,64.5
35554,1344574167769821187,2020-12-31 09:20:37+00:00,624980762,1344568084024221702,14724500,80.0
35557,1344574296677617664,2020-12-31 09:21:07+00:00,464020852,1344568084024221702,14724500,80.0
35558,1344574307628937217,2020-12-31 09:21:10+00:00,927122457894453248,1344402187066216449,1070448816309055488,64.5
35560,1344574364096847874,2020-12-31 09:21:24+00:00,486913743,1344573573080428546,910903565610356736,95.0
35562,1344574489217163265,2020-12-31 09:21:53+00:00,1138777682248982528,1344340435704172546,283416650,64.5
35563,1344574519126622208,2020-12-31 09:22:01+00:00,1076779266619121665,1344550870126632962,432637066,82.5
35564,1344574539292946433,2020-12-31 09:22:05+00:00,973726963,1344572467763965953,1683455144,5.0
35566,1344574813738819585,2020-12-31 09:23:11+00:00,2447574735,1344232978881376257,962681176526852096,27.5
35568,1344575114646589440,2020-12-31 09:24:22+00:00,161649422,1344232978881376257,962681176526852096,27.5
35570,1344575203276447745,2020-12-31 09:24:44+00:00,1222445455747043328,1344253773556936709,36079217,95.0
35573,1344575275267452929,2020-12-31 09:25:01+00:00,833219221,1344250050038427649,1683455144,5.0
35574,1344575535842787329,2020-12-31 09:26:03+00:00,971075728438710274,1344568084024221702,14724500,80.0
35577,1344575846745595904,2020-12-31 09:27:17+00:00,2766500357,1344568084024221702,14724500,80.0
35578,1344575989012172801,2020-12-31 09:27:51+00:00,1088465527721345029,1344402187066216449,1070448816309055488,64.5
35579,1344576028157628416,2020-12-31 09:28:00+00:00,2939273031,1344568084024221702,14724500,80.0
35582,1344576236354490368,2020-12-31 09:28:50+00:00,792793865489117184,1344272604195139584,726721856749842436,100.0
35583,1344576257749639168,2020-12-31 09:28:55+00:00,736231985186779136,1344550870126632962,432637066,82.5
35589,1344576622641426446,2020-12-31 09:30:22+00:00,718705208654749696,1344573366582341633,25676606,75.0
35590,1344576722688241664,2020-12-31 09:30:46+00:00,4160203479,1344527186141786112,1940288287,82.5
35591,1344576960610115584,2020-12-31 09:31:43+00:00,971075728438710274,1344570923689644032,75299581,67.5
35598,1344577669858525184,2020-12-31 09:34:32+00:00,723150361112903680,1344232978881376257,962681176526852096,27.5
35602,1344577889648443392,2020-12-31 09:35:24+00:00,3308422191,1344576215861047296,6831142,82.5
35606,1344578017675390977,2020-12-31 09:35:55+00:00,1004874680,1344570923689644032,75299581,67.5
35607,1344578033781534720,2020-12-31 09:35:58+00:00,1327518346586296321,1344340435704172546,283416650,64.5
35608,1344578062529294337,2020-12-31 09:36:05+00:00,1193565185090473984,1344402187066216449,1070448816309055488,64.5
35609,1344578096314388480,2020-12-31 09:36:13+00:00,1068464303253131265,1344568084024221702,14724500,80.0
35611,1344578252027940864,2020-12-31 09:36:50+00:00,321407872,1344568084024221702,14724500,80.0
35612,1344578373763407872,2020-12-31 09:37:20+00:00,574624962,1344340435704172546,283416650,64.5
35614,1344578605733597184,2020-12-31 09:38:15+00:00,3399075250,1344358492543528961,247863643,75.0
35616,1344578662029533186,2020-12-31 09:38:28+00:00,2175887381,1344381879529693186,1063806444380798976,20.0
35619,1344578754673307648,2020-12-31 09:38:50+00:00,469845313,1344521420064366593,331617619,82.5
35620,1344578817583685632,2020-12-31 09:39:05+00:00,1458107256,1344340435704172546,283416650,64.5
35622,1344578968901611526,2020-12-31 09:39:41+00:00,3308422191,1344566058619985920,35525950,64.5
35625,1344579367846998017,2020-12-31 09:41:17+00:00,559265836,1344575125044293632,1135800156,82.5
35628,1344579483785949185,2020-12-31 09:41:44+00:00,102158193,1344340435704172546,283416650,64.5
35629,1344579573237821448,2020-12-31 09:42:05+00:00,839559591746801667,1344381879529693186,1063806444380798976,20.0
35633,1344579711381479426,2020-12-31 09:42:38+00:00,282643059,1344568084024221702,14724500,80.0
35635,1344579906559234048,2020-12-31 09:43:25+00:00,508688015,1344340435704172546,283416650,64.5
35636,1344579942567305216,2020-12-31 09:43:34+00:00,2793749810,1344523811530682371,2356544240,87.5
35638,1344580183148396549,2020-12-31 09:44:31+00:00,1258380213232304128,1344521420064366593,331617619,82.5
35640,1344580436220125184,2020-12-31 09:45:31+00:00,1010800978466148352,1344568084024221702,14724500,80.0
35643,1344580481359163392,2020-12-31 09:45:42+00:00,1084450777748459520,1344541603726295040,76786936,95.0
35644,1344580481459732481,2020-12-31 09:45:42+00:00,137244250,1344568084024221702,14724500,80.0
35645,1344580482839805957,2020-12-31 09:45:42+00:00,717786692804075520,1344521420064366593,331617619,82.5
35646,1344580529035870208,2020-12-31 09:45:53+00:00,1084450777748459520,1344543565570048000,331617619,82.5
35647,1344580562682568705,2020-12-31 09:46:01+00:00,1006057344042766336,1344579738623467520,880727912609140736,82.5
35648,1344580563655659520,2020-12-31 09:46:02+00:00,990858403634466816,1344347327851606016,1322629376421355521,95.0
35650,1344580628512206849,2020-12-31 09:46:17+00:00,507746291,1344578655599681539,507746291,95.0
35652,1344580958238945280,2020-12-31 09:47:36+00:00,959596461779488768,1344568084024221702,14724500,80.0
35653,1344580966497583104,2020-12-31 09:47:38+00:00,903904862848643072,1344340435704172546,283416650,64.5
35654,1344581038631247872,2020-12-31 09:47:55+00:00,1063745202,1344568084024221702,14724500,80.0
35655,1344581284933357572,2020-12-31 09:48:54+00:00,1082452055246229505,1344568084024221702,14724500,80.0
35656,1344581285688340480,2020-12-31 09:48:54+00:00,356159314,1344521420064366593,331617619,82.5
35661,1344581711473106944,2020-12-31 09:50:35+00:00,1293432810074710016,1344340435704172546,283416650,64.5
35662,1344581796860723200,2020-12-31 09:50:56+00:00,1082930003166273543,1344550870126632962,432637066,82.5
35663,1344581829421105153,2020-12-31 09:51:03+00:00,566308252,1344571725418274817,481910539,95.0
35666,1344581934790402051,2020-12-31 09:51:29+00:00,600136789,1344434898011099140,500882938,25.0
35668,1344582095516160001,2020-12-31 09:52:07+00:00,4704695701,1344402187066216449,1070448816309055488,64.5
35671,1344582550774308865,2020-12-31 09:53:55+00:00,971365242847617024,1344279581403082756,264467370,92.5
35673,1344583029361143809,2020-12-31 09:55:50+00:00,1042906497129361408,1344402187066216449,1070448816309055488,64.5
35674,1344583051326746624,2020-12-31 09:55:55+00:00,758419807834411008,1344381879529693186,1063806444380798976,20.0
35675,1344583138849267713,2020-12-31 09:56:16+00:00,778693643976581120,1344402187066216449,1070448816309055488,64.5
35676,1344583191177404419,2020-12-31 09:56:28+00:00,1034547917758115840,1344568084024221702,14724500,80.0
35679,1344583302137704449,2020-12-31 09:56:55+00:00,1092873760900894721,1344402187066216449,1070448816309055488,64.5
35680,1344583304343859202,2020-12-31 09:56:55+00:00,2266106264,1344543394266288128,504273161,100.0
35682,1344583456077066240,2020-12-31 09:57:31+00:00,955314738,1344402152270295043,1070448816309055488,64.5
35683,1344583622372827139,2020-12-31 09:58:11+00:00,1707145292,1344568084024221702,14724500,80.0
35688,1344583880347709440,2020-12-31 09:59:12+00:00,1234964406754332674,1344568084024221702,14724500,80.0
35689,1344583885397618693,2020-12-31 09:59:14+00:00,1204066082,1344407597282185217,714783656234057728,82.5
35691,1344584132802785283,2020-12-31 10:00:13+00:00,401310070,1344583943203520512,25676606,75.0
35692,1344584183600050177,2020-12-31 10:00:25+00:00,792793865489117184,1344347327851606016,1322629376421355521,95.0
35693,1344584344468418561,2020-12-31 10:01:03+00:00,541824556,1344568084024221702,14724500,80.0
35696,1344584542464716800,2020-12-31 10:01:50+00:00,1122984812,1344583943203520512,25676606,75.0
35698,1344584612979363841,2020-12-31 10:02:07+00:00,1336077387956695064,1344521420064366593,331617619,82.5
35700,1344584712862445568,2020-12-31 10:02:31+00:00,3053183649,1344358492543528961,247863643,75.0
35702,1344584846992158721,2020-12-31 10:03:03+00:00,1197419564855910400,1344581605222965253,274095255,82.5
35703,1344584855225593856,2020-12-31 10:03:05+00:00,714062751711293441,1344550870126632962,432637066,82.5
35704,1344584889648214023,2020-12-31 10:03:13+00:00,804241860969504768,1344538982663806978,132880191,87.5
35707,1344584950679547905,2020-12-31 10:03:28+00:00,2539146068,1344568084024221702,14724500,80.0
35710,1344585187334758403,2020-12-31 10:04:24+00:00,782680290,1344523811530682371,2356544240,87.5
35714,1344585300501266432,2020-12-31 10:04:51+00:00,355998585,1344279581403082756,264467370,92.5
35715,1344585424824578048,2020-12-31 10:05:21+00:00,444837039,1344402187066216449,1070448816309055488,64.5
35717,1344585562058067968,2020-12-31 10:05:53+00:00,1176426011220762624,1344584515658932225,704779333307650048,0.0
35719,1344585862768574465,2020-12-31 10:07:05+00:00,456595925,1344340435704172546,283416650,64.5
35722,1344586369339895808,2020-12-31 10:09:06+00:00,1215270813781450753,1344381879529693186,1063806444380798976,20.0
35731,1344586803328630785,2020-12-31 10:10:49+00:00,1278722296367075328,1344340435704172546,283416650,64.5
35733,1344586916470153217,2020-12-31 10:11:16+00:00,324293502,1344576215861047296,6831142,82.5
35737,1344587141179965441,2020-12-31 10:12:10+00:00,2773663610,1344340435704172546,283416650,64.5
35738,1344587148918403072,2020-12-31 10:12:12+00:00,2660808424,1344550870126632962,432637066,82.5
35739,1344587162206023680,2020-12-31 10:12:15+00:00,229160327,1344402187066216449,1070448816309055488,64.5
35742,1344587473121374208,2020-12-31 10:13:29+00:00,714739556747243520,1344586346971750400,331617619,82.5
35743,1344587552595058688,2020-12-31 10:13:48+00:00,1344470080487305216,1344577977632305152,1006071437168390144,39.5
35744,1344587573361049602,2020-12-31 10:13:53+00:00,402000991,1344403143124258816,13514762,95.0
35747,1344587734451703808,2020-12-31 10:14:31+00:00,1084450777748459520,1344583943203520512,25676606,75.0
35748,1344587856761786368,2020-12-31 10:15:00+00:00,1084450777748459520,1344586346971750400,331617619,82.5
35756,1344587950332456963,2020-12-31 10:15:23+00:00,1174780873075544069,1344555848677416960,1250073164882870275,62.0
35757,1344588008109068288,2020-12-31 10:15:37+00:00,456595925,1344580841763176448,456595925,57.0
35759,1344588062609825792,2020-12-31 10:15:50+00:00,402000991,1344321353244139523,13514762,82.5
35760,1344588160752365568,2020-12-31 10:16:13+00:00,565662465,1344587925695176704,317742806,70.0
35761,1344588204234731520,2020-12-31 10:16:23+00:00,808426842,1344521420064366593,331617619,82.5
